Scan Date,Scan Time,Download Date,Download Time,Reader ID,Antenna ID,HEX Tag ID,DEC Tag ID,"Temperature,C","Signal,mV",Is Duplicate,Latitude,Longitude,File Name
12-06-2022,14:16:31.010,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,42.1,5439,Yes,,,
12-06-2022,14:16:32.020,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,42.1,3433,Yes,,,
12-06-2022,14:22:43.200,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.3,4906,Yes,,,
12-06-2022,14:22:44.050,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.4,2908,Yes,,,
12-06-2022,14:31:34.460,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.2,4918,Yes,,,
12-06-2022,14:31:35.010,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.3,4710,Yes,,,
12-06-2022,14:31:36.120,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.3,2121,Yes,,,
12-06-2022,14:31:37.100,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.4,4747,Yes,,,
12-06-2022,14:34:06.870,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.0,4674,Yes,,,
12-06-2022,14:34:07.020,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.0,3903,Yes,,,
12-06-2022,14:34:08.110,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.0,4820,Yes,,,
12-06-2022,14:37:45.970,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,40.9,1492,Yes,,,
12-06-2022,14:37:46.030,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.0,1488,Yes,,,
12-06-2022,14:37:47.020,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.1,1536,Yes,,,
12-06-2022,14:37:48.120,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.1,4742,Yes,,,
12-06-2022,14:37:49.130,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.2,2657,Yes,,,
12-06-2022,14:37:50.030,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.3,4641,Yes,,,
12-06-2022,14:39:26.830,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.0,2127,Yes,,,
12-06-2022,14:39:26.990,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.0,2094,Yes,,,
12-06-2022,14:39:28.000,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.1,1643,Yes,,,
12-06-2022,14:39:29.000,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.2,1708,Yes,,,
12-06-2022,14:39:30.110,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.2,3190,Yes,,,
12-06-2022,14:39:31.020,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.3,3089,Yes,,,
12-06-2022,14:39:32.020,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.3,2838,Yes,,,
12-06-2022,14:39:33.030,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.4,4892,Yes,,,
12-06-2022,14:39:34.010,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.6,4780,Yes,,,
12-06-2022,14:39:35.020,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.6,4728,Yes,,,
12-06-2022,14:39:36.070,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.4,2915,Yes,,,
12-06-2022,14:39:37.060,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.4,2867,Yes,,,
12-06-2022,14:39:38.210,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.6,2309,Yes,,,
12-06-2022,14:39:43.650,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.6,2752,Yes,,,
12-06-2022,14:39:44.070,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.9,5327,Yes,,,
12-06-2022,14:54:26.160,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.6,5547,Yes,,,
12-06-2022,14:54:27.020,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.9,5304,Yes,,,
12-06-2022,14:56:26.080,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.0,4806,Yes,,,
12-06-2022,14:56:27.320,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.4,4575,Yes,,,
12-06-2022,14:59:14.720,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.4,1088,Yes,,,
12-06-2022,14:59:15.060,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.4,3196,Yes,,,
12-06-2022,14:59:16.100,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.6,2688,Yes,,,
12-06-2022,14:59:19.440,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.6,4134,Yes,,,
12-06-2022,14:59:20.040,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.7,2673,Yes,,,
12-06-2022,14:59:21.000,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.7,1463,Yes,,,
12-06-2022,14:59:22.010,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,,1396,Yes,,,
12-06-2022,14:59:23.010,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.8,1405,Yes,,,
12-06-2022,14:59:24.010,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.8,1488,Yes,,,
12-06-2022,14:59:25.000,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.9,1469,Yes,,,
12-06-2022,14:59:26.090,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.9,2012,Yes,,,
12-06-2022,14:59:27.040,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.9,2620,Yes,,,
12-06-2022,14:59:28.040,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.9,2246,Yes,,,
12-06-2022,14:59:29.040,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.9,2109,Yes,,,
12-06-2022,14:59:30.100,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,42.0,1301,Yes,,,
12-06-2022,14:59:35.600,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,42.1,1381,Yes,,,
12-06-2022,14:59:36.450,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,42.1,1398,Yes,,,
12-06-2022,14:59:37.000,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,42.1,1582,Yes,,,
12-06-2022,14:59:38.080,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,42.1,1569,Yes,,,
12-06-2022,14:59:41.740,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,42.1,1642,Yes,,,
12-06-2022,14:59:42.020,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,42.1,1450,Yes,,,
12-07-2022,08:45:10.840,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.7,1583,Yes,,,
12-07-2022,08:45:11.000,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.6,1545,Yes,,,
12-07-2022,08:45:12.320,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.7,1706,Yes,,,
12-07-2022,08:45:13.010,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.8,2341,Yes,,,
12-07-2022,08:45:14.010,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.8,2319,Yes,,,
12-07-2022,08:45:15.020,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.9,5173,Yes,,,
12-07-2022,08:46:37.160,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.1,4193,Yes,,,
12-07-2022,08:46:38.030,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.2,4128,Yes,,,
12-07-2022,08:49:11.180,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,40.9,4330,Yes,,,
12-07-2022,08:49:12.010,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,40.9,4257,Yes,,,
12-07-2022,08:51:14.910,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,40.8,3458,Yes,,,
12-07-2022,08:51:15.020,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,40.8,2698,Yes,,,
12-07-2022,08:51:18.380,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.1,3168,Yes,,,
12-07-2022,08:51:19.090,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.1,3771,Yes,,,
12-07-2022,08:53:34.090,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,40.7,4569,Yes,,,
12-07-2022,08:53:35.090,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,40.8,4874,Yes,,,
12-07-2022,08:55:44.310,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,40.7,2847,Yes,,,
12-07-2022,08:55:45.010,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,40.7,3500,Yes,,,
12-07-2022,08:55:46.020,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,40.7,3216,Yes,,,
12-07-2022,08:56:51.460,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,40.7,4576,Yes,,,
12-07-2022,08:56:52.010,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,40.8,4109,Yes,,,
12-07-2022,09:12:14.980,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,40.8,2237,Yes,,,
12-07-2022,09:12:15.030,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,40.8,2160,Yes,,,
12-07-2022,09:12:16.540,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,40.9,2918,Yes,,,
12-07-2022,09:12:17.040,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,40.9,2809,Yes,,,
12-07-2022,09:14:10.760,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,40.4,3451,Yes,,,
12-07-2022,09:14:11.030,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,40.4,3784,Yes,,,
12-07-2022,09:14:12.040,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,40.5,3079,Yes,,,
